#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,requestType,requestUUID,resource,sourceHost,timestamp,unit
,,258,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:12:56.999841645Z,118.194103,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b3e8201-b628-498d-8769-b0f418737d42,/temperature,gateway1-edge-iot-simulator,1712207576952786266,ms
,,259,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:57:13.529427173Z,107.36835,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b664f9a-dbf3-4a89-bc86-a2477d8cdf23,/temperature,gateway1-edge-iot-simulator,1712285833486125171,ms
,,260,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:26:41.404893839Z,139.979559,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b681457-9838-4046-b0f4-18df04472c2b,/temperature,gateway1-edge-iot-simulator,1712298401355680498,ms
,,261,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:43:48.286977236Z,266.834877,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b80b1ef-87ec-4d03-a5f7-b73af948945f,/temperature,cloud1-edge-iot-simulator,1712198628222036789,ms
,,262,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:29:29.307169555Z,272.169268,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b8735db-d7ac-4359-b82a-64e3495142ad,/temperature,cloud1-edge-iot-simulator,1712233769244186820,ms
,,263,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:46:11.797099581Z,148.489852,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b961611-84b2-4846-af20-c3d410c35316,/temperature,gateway1-edge-iot-simulator,1712187971751760733,ms
,,264,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:32:30.160036538Z,268.861587,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b9c1ae8-9970-4ca7-a854-777991bdbb43,/temperature,cloud1-edge-iot-simulator,1712233950049268174,ms
,,265,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:07:59.67869368Z,267.97725,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0b9d58f7-f2a1-476a-baf8-60314f00e508,/temperature,cloud1-edge-iot-simulator,1712214479615726398,ms
,,266,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:13:16.910701609Z,152.997445,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ba6e33a-2dea-49f2-86f9-be781f70fde1,/temperature,gateway1-edge-iot-simulator,1712261596854326474,ms
,,267,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:33:58.007196671Z,153.184429,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0bb4f7b2-e213-4bc6-b9d5-67c1c6c95832,/temperature,gateway1-edge-iot-simulator,1712226837953331843,ms
,,268,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:07:49.738545158Z,271.611737,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0be28a98-caee-4323-816b-76fea2c629c9,/temperature,cloud1-edge-iot-simulator,1712264869676907161,ms
,,269,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:21:43.029465766Z,269.874306,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0bf43939-e4e2-4ee8-93e0-4352cd18c51c,/temperature,cloud1-edge-iot-simulator,1712298102964357693,ms
,,270,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:21:15.898047369Z,270.566875,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c016a63-5c98-4d12-98ca-479a9dc8db92,/temperature,cloud1-edge-iot-simulator,1712244075831239603,ms
,,271,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:54:52.498578948Z,99.156198,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c0f2e62-24a6-4e06-9c5d-d8d8955343aa,/temperature,gateway1-edge-iot-simulator,1712224492448518432,ms
,,272,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T00:22:53.069024202Z,269.737136,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c3473a2-f1ca-4f9b-946c-384a0e4e8cd8,/temperature,cloud1-edge-iot-simulator,1712276573008397653,ms
,,273,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T09:00:29.524061166Z,337.94689,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c44b163-1284-4ef4-8fdd-fd0df5992aec,/temperature,cloud1-edge-iot-simulator,1712307629456911166,ms
,,274,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:28:10.925962179Z,132.167933,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c74209e-7f83-4247-91e6-f49a9ba70263,/temperature,gateway1-edge-iot-simulator,1712258890872319326,ms
,,275,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:14:57.219451058Z,109.538754,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c768db0-df89-4738-9bd7-31db2d19ee71,/temperature,gateway1-edge-iot-simulator,1712207697171294113,ms
,,276,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:17:30.441731942Z,268.351895,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c7a6fe5-2835-40d0-a0f5-01cc20cddade,/temperature,cloud1-edge-iot-simulator,1712283450379025741,ms
,,277,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:29:46.553955179Z,97.355797,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c98eafa-d1f9-41f1-8da5-1118e998c3cd,/temperature,gateway1-edge-iot-simulator,1712248186502154066,ms
,,278,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:30:22.69614359Z,265.553963,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0c9f4526-5707-47d1-8ef8-1083cb8103b5,/temperature,cloud1-edge-iot-simulator,1712269822632723668,ms
,,279,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:31:00.988926654Z,264.941616,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cb243e4-6017-4321-be73-755b3070ba01,/temperature,cloud1-edge-iot-simulator,1712201460926698348,ms
,,280,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:59:12.856891776Z,265.510999,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cccdb16-8319-4ab2-b246-bce37aa193d6,/temperature,cloud1-edge-iot-simulator,1712303952793065417,ms
,,281,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:19:25.575194295Z,268.678563,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cdf54ec-9010-4334-b83b-24386385780f,/temperature,cloud1-edge-iot-simulator,1712233165489722229,ms
,,282,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:17:18.251723096Z,280.324743,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cf22e78-6fd2-4d06-a9ef-678091dd35c4,/temperature,cloud1-edge-iot-simulator,1712218638191789192,ms
,,283,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:45:32.473101223Z,265.168515,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cfac6c7-4a0e-4dca-b2df-9468c576bddd,/temperature,cloud1-edge-iot-simulator,1712195132408705736,ms
,,284,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:42:59.389791593Z,295.986657,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0cfba766-a6a4-4139-89f9-366e3ab64290,/temperature,cloud1-edge-iot-simulator,1712227379327359022,ms
,,285,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:17:27.236897703Z,173.333342,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d06bfb8-6cb5-472e-82d7-7b56dc0353d6,/temperature,gateway1-edge-iot-simulator,1712265447176248244,ms
,,286,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:17:32.254953846Z,181.81828,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d0b47a2-4e83-4dd0-8321-3588c721ba50,/temperature,gateway1-edge-iot-simulator,1712197052202219480,ms
,,287,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:48:31.790085163Z,173.240785,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d200897-0ad7-47c1-80f2-4d222e3c5f17,/temperature,gateway1-edge-iot-simulator,1712267311729968919,ms
,,288,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:20:09.397994965Z,265.892931,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d40ae2e-1d82-4c4d-b25e-8b0080b4e62e,/temperature,cloud1-edge-iot-simulator,1712190009326748056,ms
,,289,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:43:37.033114664Z,269.755138,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d491f12-fb86-4428-b0af-1dac5286683c,/temperature,cloud1-edge-iot-simulator,1712209416968291167,ms
,,290,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T05:24:32.485237632Z,135.574053,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d67e617-372c-4971-897b-acf206c1f700,/temperature,gateway1-edge-iot-simulator,1712294672432651278,ms
,,291,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:15:39.680545141Z,117.841563,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d72a670-ba2c-4d65-be2f-70f16b2de34a,/temperature,gateway1-edge-iot-simulator,1712297739629679183,ms
,,292,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:06:59.411563956Z,264.818919,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d803981-ab39-44a5-b53f-1436d7ed896c,/temperature,cloud1-edge-iot-simulator,1712214419347081454,ms
,,293,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:20:27.649517978Z,128.553161,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d80940e-6ff6-42b7-8267-91ca2f4eaad7,/temperature,gateway1-edge-iot-simulator,1712265627589628010,ms
,,294,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:36:47.073577309Z,270.506913,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d844c31-de00-45a3-aea5-ab607c3cdf9e,/temperature,cloud1-edge-iot-simulator,1712299007009629281,ms
,,295,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:34:14.160624906Z,134.169543,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d8f1c7f-473d-48fc-8a11-1b0f28e3c779,/temperature,gateway1-edge-iot-simulator,1712234054112885479,ms
,,296,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:47:44.45526563Z,111.95915,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0d987e1d-fe18-4f03-90ad-26209961a22b,/temperature,gateway1-edge-iot-simulator,1712299664409446145,ms
,,297,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:55:33.866394694Z,106.893336,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0da1ce97-e7ad-4262-98bd-5310db24211e,/temperature,gateway1-edge-iot-simulator,1712242533812760969,ms
,,298,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:40:04.763062931Z,263.931669,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0db71a68-7b67-466c-b666-c69f437fa268,/temperature,cloud1-edge-iot-simulator,1712241604697212183,ms
,,299,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:52:40.482302762Z,148.130637,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0dc6da50-ae17-4413-8951-97e5d7fb33de,/temperature,gateway1-edge-iot-simulator,1712271160424326139,ms
,,300,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:04:14.761673214Z,272.762462,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0de3e754-9211-4b72-8e24-8228e3f14b40,/temperature,cloud1-edge-iot-simulator,1712217854699327643,ms
,,301,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:35:40.478732768Z,270.01549,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0def30d7-7997-41d9-ab4a-3c8808d8e831,/temperature,cloud1-edge-iot-simulator,1712284540415657755,ms
,,302,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:07:32.659597226Z,264.709519,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0df7b454-8065-42dd-a5f1-8954bf8cb8b9,/temperature,cloud1-edge-iot-simulator,1712272052597235250,ms
,,303,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:20:08.881875755Z,113.733581,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e08c5eb-d3f2-4e55-9cef-2f59494d17da,/temperature,gateway1-edge-iot-simulator,1712283608830535487,ms
,,304,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:33:21.863495151Z,94.40214,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e0e29f6-d8b0-4b8e-af7c-4a3da31ddbe3,/temperature,gateway1-edge-iot-simulator,1712237601810354939,ms
,,305,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:30:55.711893334Z,265.621096,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e18249e-b504-4a6b-99f0-bd523dd7fc47,/temperature,cloud1-edge-iot-simulator,1712287855646236246,ms
,,306,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:21:32.061909104Z,265.540653,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e1fdf76-0b61-4767-8a94-8cf0fad80e23,/temperature,cloud1-edge-iot-simulator,1712247691998778210,ms
,,307,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:05:10.265493773Z,126.277537,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e2b1800-d2f7-40b9-a4aa-a586fe197a31,/temperature,gateway1-edge-iot-simulator,1712232310215093454,ms
,,308,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:38:46.722481039Z,118.605328,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e2ecdc1-a34f-4ee8-8a8c-cf03cdde3307,/temperature,gateway1-edge-iot-simulator,1712273926675379473,ms
,,309,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:37:08.74206549Z,142.891104,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e435230-e9f2-42ed-a629-546956a28985,/temperature,gateway1-edge-iot-simulator,1712212628692229956,ms
,,310,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:14:59.928187529Z,119.503131,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e44512a-f072-4edd-a5c8-d30eaed99872,/temperature,gateway1-edge-iot-simulator,1712279699875919842,ms
,,311,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:53:27.984074701Z,279.503906,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e49677f-1882-423b-863c-50f719b23dc9,/temperature,cloud1-edge-iot-simulator,1712220807922158044,ms
,,312,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:49:50.59239935Z,264.515574,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e53a4be-c709-4213-8d2c-3a978ec9b46a,/temperature,cloud1-edge-iot-simulator,1712299790528972452,ms
,,313,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:47:01.039791058Z,134.36999,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e57a8fe-9f69-4127-87d3-8ecf7dc380fb,/temperature,gateway1-edge-iot-simulator,1712306820989576690,ms
,,314,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:23:54.127174588Z,268.250393,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e5eec52-d366-41b4-8fe1-d79e749b847d,/temperature,cloud1-edge-iot-simulator,1712265834062080925,ms
,,315,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:19:47.715483011Z,180.923038,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e698518-5b79-4922-ad4f-e71a08e15bc9,/temperature,gateway1-edge-iot-simulator,1712222387666961672,ms
,,316,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:39:53.312618838Z,265.744825,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e996aaa-c835-45a9-9950-26110b9a841d,/temperature,cloud1-edge-iot-simulator,1712252393246914882,ms
,,317,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:26:18.578264213Z,96.435097,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0e9d96bb-8721-4786-a95e-3611dcfa2700,/temperature,gateway1-edge-iot-simulator,1712262378522107649,ms
,,318,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:16:23.317706402Z,154.322059,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ed63648-3bd0-4324-9e59-0b9b90c1253d,/temperature,gateway1-edge-iot-simulator,1712290583267861180,ms
,,319,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:05:55.06107125Z,152.815247,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ee072a3-0fad-4cc1-add8-e00be9481e70,/temperature,gateway1-edge-iot-simulator,1712304355001893375,ms
,,320,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:19:23.709010909Z,138.555171,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ee46024-a694-41c0-b1b8-c7ad8103c9dd,/temperature,gateway1-edge-iot-simulator,1712290763659672765,ms
,,321,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:52:14.214928918Z,122.914228,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ee5247a-a142-44a4-8680-ecb7eacc680c,/temperature,gateway1-edge-iot-simulator,1712260334161231783,ms
,,322,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T05:17:31.541490601Z,207.572791,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0ef67883-6c06-4549-b16a-b62854311434,/temperature,gateway1-edge-iot-simulator,1712294251489622200,ms
,,323,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T05:16:31.334551566Z,108.060752,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f0869e6-1901-42cd-af90-afb0f1830e4e,/temperature,gateway1-edge-iot-simulator,1712294191281623168,ms
,,324,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:50:38.924185256Z,288.628504,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f14350c-96e4-49ce-aefe-13797ef0bf18,/temperature,cloud1-edge-iot-simulator,1712209838861312876,ms
,,325,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:24:28.347498036Z,173.831048,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f481450-69fc-46ee-ac76-0554243ae33f,/temperature,gateway1-edge-iot-simulator,1712265868286704319,ms
,,326,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:10:46.479930577Z,872.672509,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f4fd437-7844-462b-82ae-02feacc2d236,/temperature,gateway1-edge-iot-simulator,1712221846429470987,ms
,,327,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:09:43.902769398Z,149.931735,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f508975-0aab-4286-a9de-e11ebc16c255,/temperature,gateway1-edge-iot-simulator,1712246983852603795,ms
,,328,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:08:43.753311457Z,169.282437,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f597003-3904-4a03-994c-d078204dcb65,/temperature,gateway1-edge-iot-simulator,1712246923702146029,ms
,,329,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:30:45.941844042Z,264.335938,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0f601d54-d150-4e4f-8a90-65f337218e13,/temperature,cloud1-edge-iot-simulator,1712237445870165856,ms
